FBgn0263353	12.9883042147622	0.414602414933518	0.223658507336296	1.85372968759966	0.0637778421940153	0.282779301943175	chr3R	5802327	5813258	+	protein_coding	CG11000
FBgn0261617	6994.01348274404	-0.24286675756458	0.131029068860625	-1.8535334157256	0.0638059412083086	0.282779301943175	chrX	9665441	9687066	-	protein_coding	nej
FBgn0032047	87.0366671559564	0.399447655499359	0.215570611966412	1.85297825086472	0.0638854760513641	0.282986816856298	chr2L	8488980	8490546	+	protein_coding	CG13088
FBgn0034853	683.180921956109	-0.194437241996254	0.105044347883017	-1.85100146666425	0.0641693421055366	0.284098760775331	chr2R	23366865	23371459	+	protein_coding	Ice1
RR48347_transposable_element	36.427332657399	0.433071465010451	0.234055041844595	1.85029752658777	0.06427067895914	0.284401863772644	chr3R	4105092	4110238	+	transposable_element	NA
FBgn0033236	775.13462869998	-0.199494396389191	0.107850339590084	-1.84973359515998	0.0643519559168919	0.284615935908503	chr2R	7942042	7955882	-	protein_coding	CG14764
FBgn0033160	1620.49453057215	-0.195951446042574	0.105965657086709	-1.84919766865818	0.0644292752587729	0.284812294462772	chr2R	7387186	7391023	+	protein_coding	Dhx15
FBgn0034430	413.108322540515	0.243400254573887	0.131713158001738	1.84795701710133	0.0646085611475461	0.285458969605425	chr2R	19291104	19292196	-	protein_coding	mip40
FBgn0001108	2211.34289719806	-0.16798665639139	0.0909245269079425	-1.84753951550905	0.0646689865867535	0.285510615963268	chr3L	13929386	13934656	+	protein_coding	DCTN1-p150
FBgn0260753	29.9080480647595	0.425411535704318	0.230273288396878	1.84742024863569	0.0646862567666172	0.285510615963268	chrX	2552205	2578640	+	protein_coding	Pdfr
FBgn0033980	1023.42033339985	0.189045285979453	0.102367133729722	1.8467380993453	0.0647851070574101	0.285801102067137	chr2R	14882117	14884046	+	protein_coding	Cyp6a20
FBgn0022774	865.077924059195	0.230973532677897	0.125137127581222	1.84576342083592	0.0649265640159366	0.286279156626844	chr3L	19647279	19649851	-	protein_coding	Oat
FBgn0003227	232.210975189351	0.260195254368741	0.141133649433997	1.8436089154658	0.0652401557820712	0.286449829645935	chr3R	15823018	15832632	-	protein_coding	rec
FBgn0020379	531.790205383876	-0.206572059451268	0.112071087782286	-1.84322347127177	0.0652963893262957	0.286449829645935	chr3R	10361759	10378068	-	protein_coding	Rfx
FBgn0036518	3557.30618806282	-0.193811058481457	0.105064343682303	-1.84468918463441	0.0650827650545506	0.286449829645935	chr3L	15588859	15609125	+	protein_coding	RhoGAP71E
FBgn0042138	1062.81567002676	-0.210031470868519	0.113910459220612	-1.84382955090847	0.065207984631511	0.286449829645935	chr3L	11628036	11630749	+	protein_coding	CG18815
FBgn0052264	1069.11764194294	-0.228301868245738	0.123757207765211	-1.84475613476078	0.065073021015078	0.286449829645935	chr3L	3714825	3806459	-	protein_coding	CG32264
FBgn0261975	2353.84139713979	-0.177086209235714	0.0960423758239963	-1.84383411714258	0.0652073189609942	0.286449829645935	chr2R	13964652	13965455	+	protein_coding	CG42806
FBti0018973	14.2227898821229	0.414049410566392	0.224397346618482	1.84516179360336	0.0650140064433874	0.286449829645935	chr2R	22580466	22586578	+	transposable_element	NA
FBgn0260938	2693.51719378897	-0.185959030922099	0.100879701184391	-1.84337412520877	0.0652744052405034	0.286449829645935	chrX	15876367	15887311	-	protein_coding	tay
FBgn0027791	772.504565729361	-0.206250069295212	0.111862610259481	-1.84378023020191	0.0652151750143376	0.286449829645935	chrX	1464362	1465996	-	protein_coding	O-fut2
FBgn0026787	257.385832617083	-0.259906087219393	0.140933737075192	-1.84417225153638	0.0651580409371366	0.286449829645935	chr2L	103961	106732	-	protein_coding	Nhe1
FBgn0266282	517.820960352188	-0.210674085615132	0.114311617588054	-1.84298053041591	0.0653318531874627	0.286460142891404	chr3R	24189049	24193423	-	protein_coding	jnj
FBgn0265605	757.751210820147	0.2022175427194	0.10974866360397	1.84255129929514	0.065394550029127	0.286589793466047	chr2R	16107439	16110017	-	protein_coding	Ric
FBgn0052000	2298.64585249561	-0.231639124581498	0.125844059533446	-1.84068382282228	0.0656679059520463	0.28764205285628	chr4	132219	143123	+	protein_coding	anne
FBgn0029867	1496.90658077526	-0.169333007380104	0.0920156907045637	-1.84026230834679	0.0657297361714529	0.287767179969251	chrX	6347102	6349236	+	protein_coding	CG3847
FBgn0039757	43464.7698521727	-0.180757320948552	0.0983181910771423	-1.83849315135107	0.0659897701164422	0.288759484712869	chr3R	30206446	30209020	-	protein_coding	RpS7
FBgn0259834	336.081933873881	-0.2403456259748	0.130755294752904	-1.83813302879241	0.0660428053016898	0.28884545433009	chrX	19310512	19322106	-	protein_coding	out
FBgn0033170	40.1908472802812	0.406012331714417	0.220987122397516	1.8372669289936	0.0661704994908912	0.289257701412683	chr2R	7442863	7443827	+	protein_coding	sPLA2
FBgn0085786	27.083675979013	-0.427772473863015	0.232988222210605	-1.83602617250042	0.066353785911848	0.289912425213837	chr2R	3524535	3526047	-	pseudogene	CR41501
FBgn0264075	929.56728788344	0.199646295626687	0.108865532231483	1.83387975545993	0.0666718453093428	0.290862368787897	chr3R	9016772	9020022	-	protein_coding	tgo
FBgn0040636	13.0755066939732	-0.419856968071737	0.228944843981891	-1.83387824232873	0.0666720699695296	0.290862368787897	chr3L	20837487	20838839	+	protein_coding	CG13255
FBgn0015774	137.457213771179	0.310160550752039	0.169108942290081	1.83408722538164	0.0666410473847741	0.290862368787897	chrX	14686037	14749376	-	protein_coding	NetB
FBgn0010501	209.637918950979	0.273790062157945	0.149350584244948	1.83320382402325	0.0667722654298685	0.291152655359775	chr2R	23551312	23553547	+	protein_coding	Dcp-1
FBgn0051675	30.6869626294075	-0.427713185645612	0.233367346749065	-1.83278934094204	0.0668339049105224	0.291274615305254	chr2L	20867754	20869650	+	protein_coding	CG31675
FBgn0033475	270.491893365076	0.265532011491641	0.144962102878819	1.83173399266711	0.066991061620268	0.29181252471145	chr2R	10033303	10034698	+	protein_coding	CG12129
FBgn0034176	1620.68175166126	-0.184417166506123	0.100745255556375	-1.83052954193884	0.0671707934544324	0.29244818025883	chr2R	17000243	17001941	-	protein_coding	ste24a
FBgn0266441	429.542058475127	0.234123988723547	0.127994008057598	1.8291792895351	0.0673727539383391	0.292738168920428	chr3L	15105881	15110730	+	protein_coding	CG45071
FBgn0037011	281.851141193276	0.262789699529031	0.143648790060694	1.82939027483627	0.0673411634613874	0.292738168920428	chr3L	20526575	20527910	+	protein_coding	CG4858
FBgn0033879	1849.57346574072	-0.184259156178391	0.100711579407005	-1.82957269922007	0.0673138591901171	0.292738168920428	chr2R	13852946	13854331	-	protein_coding	Echs1
FBgn0263773	219.484560038201	-0.320122268163564	0.174982690027277	-1.82945106235172	0.0673320641104429	0.292738168920428	chr2L	20079269	20085070	-	protein_coding	fok
FBgn0035166	348.032343477436	0.232197099224799	0.126993671871458	1.82841472179674	0.0674873335737174	0.29294175752445	chr3L	839979	841360	-	protein_coding	JMJD5
FBgn0000709	2230.5541454395	-0.176134150714279	0.0963217018401967	-1.82860297678809	0.0674591064393855	0.29294175752445	chrX	21339740	21345088	+	protein_coding	fliI
FBti0019183	46.6682092950895	0.427391203752573	0.233905978539432	1.82719230359699	0.0676708606588366	0.293591081022866	chr2L	16141217	16146366	+	transposable_element	NA
FBgn0030347	273.233363447861	-0.27423220985166	0.150137678277728	-1.8265382347553	0.0677692274187858	0.293870469373391	chrX	11873318	11875346	+	protein_coding	CG15739
FBgn0038746	640.620307440536	-0.213179198615535	0.116729652555855	-1.82626431200529	0.0678104581541138	0.293901940626873	chr3R	19903664	19904868	-	protein_coding	Surf6
FBgn0265487	1816.0125529521	0.260262800258269	0.142579058858208	1.82539288968862	0.067941761518527	0.294323574810604	chr2R	17216548	17379376	+	protein_coding	mbl
FBgn0087013	9728.81795408078	-0.162273004888597	0.089036526282649	-1.82254420363904	0.0683724529667081	0.29604108639389	chr3R	4649175	4654624	+	protein_coding	Karybeta3
FBgn0028487	439.226301162349	-0.22105853658413	0.121424954519217	-1.82053629304958	0.0686773745230608	0.297212589794397	chr3R	13695262	13700838	-	protein_coding	f-cup
FBgn0061515	1350.94591881726	0.238249627043873	0.13090561201681	1.82001079536054	0.0687573609197452	0.297261333991362	chr3L	14029578	14031706	-	protein_coding	endos
FBgn0035959	1043.22154864349	-0.203105607174163	0.111584116665799	-1.82020177461704	0.0687282829735551	0.297261333991362	chr3L	9067194	9072731	-	protein_coding	CG4911
FBgn0260005	48.6702918900857	-0.392570834183516	0.215840477563848	-1.81880080425318	0.0689418256618255	0.297612641616992	chr3R	7891330	7901147	+	protein_coding	wtrw
FBgn0040964	130.975963087259	0.30399338986547	0.167124320858451	1.818965595815	0.0689166790789905	0.297612641616992	chr2L	8997604	8998544	+	protein_coding	CG18661
FBgn0051915	1055.15034560599	0.178089612365439	0.0979157313168769	1.81880490468994	0.0689411998588963	0.297612641616992	chr2L	5528122	5530682	+	protein_coding	CG31915
FBgn0021856	648.583908487007	0.208462791842753	0.11467530583282	1.81785250389182	0.0690866793393301	0.298089208461119	chr2L	21261167	21262411	+	protein_coding	l(2)k14505
FBgn0040080	1924.57084994113	0.166432546956364	0.0915831761225468	1.81728297710119	0.069173795138364	0.298215302085867	chr3R	27582839	27586376	+	protein_coding	pins
FBgn0002921	13888.9587876782	0.146498113338146	0.080646984681401	1.81653553343491	0.0692882623040796	0.298215302085867	chr3R	20948713	20976239	+	protein_coding	Atpalpha
FBgn0000278	43.4222597484102	-0.402359505085598	0.221496774920829	-1.81654791691399	0.0692863645711488	0.298215302085867	chr3R	30213314	30213797	-	protein_coding	CecB
FBgn0038309	61.5708270667981	0.368032056757724	0.202560320929633	1.81690103505303	0.0692322681830111	0.298215302085867	chr3R	15247162	15249137	-	protein_coding	Amt
FBgn0027514	289.294188606007	0.255543650121255	0.140631103472916	1.81712042222914	0.0691986763573218	0.298215302085867	chr3R	6377348	6380328	-	protein_coding	CG1024
FBgn0037814	540.762665184437	0.212013237104232	0.11676847776134	1.81567184199798	0.0694207259170149	0.298636847293931	chr3R	10402966	10407285	-	protein_coding	CG6325
FBgn0022768	2270.02153291977	-0.186151514210197	0.102573189607888	-1.81481647321107	0.0695521179860919	0.299053366151929	chrX	4679987	4686903	-	protein_coding	Pp2C1
FBgn0035540	222.448614719929	-0.271038461477111	0.149577797080852	-1.81202335351018	0.0699825881099096	0.300049310149436	chr3L	4403486	4405168	+	protein_coding	Syx17
FBgn0033984	648.360223436683	0.199731157384382	0.110184444737739	1.81269831562687	0.0698783644298585	0.300049310149436	chr2R	14935659	14940722	+	protein_coding	Lap1
FBgn0040382	377.261880182722	0.238277985706097	0.131502648112157	1.81196340246223	0.0699918515641615	0.300049310149436	chrX	759593	761939	+	protein_coding	CG5273
FBgn0030735	1243.85204818187	-0.181425354626482	0.100089143141848	-1.8126377040651	0.0698877185008998	0.300049310149436	chrX	16296670	16303308	+	protein_coding	CG3632
FBgn0030670	643.65590106881	-0.234028810053537	0.129112658280444	-1.81259384765517	0.0698944874209803	0.300049310149436	chrX	15701450	15703770	-	protein_coding	Pis
FBgn0030701	1269.36004053101	-0.183599777620601	0.10132324717164	-1.8120202692437	0.0699830646568659	0.300049310149436	chrX	15870182	15875607	+	protein_coding	CG16952
FBgn0010412	45630.9042342039	-0.187095357242835	0.103287776101865	-1.81139883444017	0.0700791362751966	0.300126043523132	chrX	16637893	16639249	+	protein_coding	RpS19a
FBgn0264750	24.3264695530608	0.422814131218713	0.233417653597786	1.81140596994984	0.0700780325367595	0.300126043523132	chr2L	11841501	11842445	-	protein_coding	CG44008
FBgn0034237	8423.5839268743	-0.146011620919562	0.0806200602102541	-1.81110781285413	0.0701241643778127	0.300170285023482	chr2R	17536212	17539142	+	protein_coding	eIF3b
FBgn0262028	99.5863232643399	-0.364156918988152	0.201117472645836	-1.81066773660897	0.0701922999477357	0.300313346611208	chr3R	16004320	16008073	-	ncRNA	lncRNA:CR42839
FBgn0037719	462.497187984647	-0.23551762332981	0.130097778236545	-1.8103124167239	0.0702473525960215	0.300400319974385	chr3R	9589467	9591002	-	protein_coding	bocks
FBgn0041721	22.9228684208094	0.423131973148831	0.233789102834735	1.80988749269439	0.0703132361032359	0.300406584116808	chr3L	16653768	16654006	+	snRNA	snRNA:U12
FBgn0001105	5321.5946156763	0.159814909278752	0.0883048873800064	1.80980819998121	0.0703255358696288	0.300406584116808	chrX	15860114	15866175	+	protein_coding	Gbeta13F
FBgn0014391	802.82371555109	0.203321512084928	0.112355218046994	1.80963123581752	0.0703529926506362	0.300406584116808	chrX	15847858	15849258	-	protein_coding	sun
FBgn0031302	57.7760377982822	0.377423408908994	0.208605338374489	1.80927013589385	0.0704090462006651	0.300497611584585	chr2L	1112940	1114138	+	protein_coding	CG14340
FBgn0263746	37.1043202321042	-0.410203333461072	0.226764100822867	-1.80894300276169	0.0704598587108593	0.300566192163532	chr2L	16728034	16729681	-	pseudogene	CR43671
FBgn0036191	455.073755223894	-0.208991736026575	0.115588934108926	-1.80806006766729	0.0705971522852353	0.300855154886488	chr3L	11683979	11690155	+	protein_coding	Sugb
FBgn0028577	2593.30667958571	-0.185819619465103	0.102763708226049	-1.80822220872329	0.0705719234364083	0.300855154886488	chr3L	1496852	1502590	-	protein_coding	hfp
FBgn0034744	941.379735177569	-0.192668894872677	0.106623148187681	-1.80700812297847	0.0707610126799833	0.301404983109077	chr2R	22608309	22609419	+	protein_coding	Vps20
FBgn0250746	1602.27823535999	0.19669718241624	0.108878635611998	1.80657280751748	0.0708289125240812	0.301545729451686	chr3R	5357011	5358364	-	protein_coding	Prosbeta7
FBgn0005533	17625.0653561248	-0.193201797767594	0.106964617661041	-1.80622155243736	0.0708837396986102	0.301630709361867	chr3L	9428794	9429821	-	protein_coding	RpS17
FBgn0030590	32.7858361888699	0.418963647171276	0.232164042765692	1.80460179009766	0.0711370177636668	0.302410978217927	chrX	14862988	14871181	-	protein_coding	CG9518
FBgn0040392	19.7129652554864	-0.422724821343645	0.234223049770188	-1.80479599150643	0.0711066119016988	0.302410978217927	chrX	2324747	2326217	-	protein_coding	CG14050
FBgn0014031	24.1664225514125	0.422085076733202	0.234032176459847	1.80353438197256	0.07130433081237	0.302973362405605	chrX	6528947	6530726	+	protein_coding	Spat
FBgn0033785	145.253871536149	0.302740850537109	0.167893149016118	1.80317572403175	0.0713606217219955	0.303063690975446	chr2R	12936890	12940412	+	protein_coding	Sans
FBgn0043903	1774.84846489905	0.191167184288903	0.106040776790328	1.80277050088848	0.0714242647973821	0.303185139726277	chrX	19676060	19683518	-	protein_coding	dome
FBgn0001179	931.639690321995	0.174400133773799	0.0967755659837447	1.80210915845321	0.0715282330698981	0.303477559729126	chr3L	10631078	10633969	+	protein_coding	hay
FBgn0023180	191.781954325735	-0.285663420009454	0.158565824751754	-1.8015446926012	0.0716170696436438	0.303705524258413	chr2R	9845457	9846485	-	protein_coding	Orc6
FBgn0032139	104.436823050042	-0.342752575331584	0.190307047847492	-1.80105035104249	0.0716949441767621	0.303886801603709	chr2L	9729939	9730945	+	protein_coding	CG13116
FBgn0030554	283.571714735737	-0.26272274413678	0.145891186072647	-1.80081299774996	0.0717323595220338	0.303896494723367	chrX	14237987	14240152	+	protein_coding	CG1434
FBgn0011672	1042.12469280963	-0.199685666305767	0.110972553998693	-1.79941489233562	0.0719530755747071	0.304086984268095	chr3R	21051382	21060800	-	protein_coding	Mvl
FBgn0265341	19.2682107454892	-0.421104504350085	0.234022561658162	-1.79941840379131	0.0719525205323284	0.304086984268095	chr2R	10044034	10045196	+	ncRNA	lncRNA:CR44295
FBgn0031045	53.7826460250885	-0.379518702442755	0.210882519294136	-1.79966885692127	0.0719129414081727	0.304086984268095	chrX	19625704	19626601	+	protein_coding	CG14212
FBgn0030434	816.039758700376	-0.193713208234238	0.107613344709808	-1.8000853774837	0.0718471581299943	0.304086984268095	chrX	12907985	12909622	-	protein_coding	Brms1
FBgn0031190	1472.75199392872	-0.161793813327203	0.0898829573381547	-1.80004995517123	0.0718527506431302	0.304086984268095	chrX	22474850	22482357	-	protein_coding	CG12576
FBgn0038250	268.91978766205	-0.330385109343858	0.183729680014512	-1.79821305582071	0.0721432513961336	0.304741829994117	chr3R	14657446	14659228	+	protein_coding	CG3505
FBgn0261618	10311.4913226813	-0.175344261093795	0.0975596042383165	-1.79730394011714	0.0722873810528669	0.305201626885481	chr3R	28318161	28336440	-	protein_coding	larp
FBgn0034880	22.2014523768867	0.419789518194795	0.233722835226399	1.7960997169496	0.0724786594637757	0.305264305268317	chr2R	23556671	23560263	+	protein_coding	ItgaPS5
FBgn0267792	1213.20984483879	0.20941151774424	0.116592141571458	1.79610319290597	0.0724781067482983	0.305264305268317	chr2R	8600414	8612295	+	protein_coding	rgr
FBti0061160	28.3758324492783	-0.417057476471206	0.232151752091434	-1.7964864478255	0.0724171861423762	0.305264305268317	chr2R	5156741	5162229	+	transposable_element	NA
FBgn0004057	839.573095062618	-0.26623054864066	0.14819580257687	-1.79647833482034	0.0724184753174105	0.305264305268317	chrX	19667251	19672353	+	protein_coding	Zw
FBgn0086710	9777.48397115939	-0.182768237298923	0.101742760120082	-1.79637585105034	0.0724347618401952	0.305264305268317	chr2L	19008030	19009306	-	protein_coding	RpL30
FBgn0034011	37.4263298996005	-0.402572818928431	0.224244079940123	-1.79524391027814	0.072614847232197	0.305689072216903	chr2R	15327142	15328271	-	protein_coding	CG8160
FBgn0033699	28426.7421006057	-0.193792633204947	0.107964358412092	-1.7949685994081	0.0726587030031581	0.305724922023502	chr2R	12199023	12200815	-	protein_coding	RpS11
FBgn0002641	401.264093990335	0.226032076330583	0.125948080895107	1.79464486258293	0.0727103005419723	0.305793296056686	chrX	20429674	20433210	+	protein_coding	mal
FBgn0037137	2452.20484312925	-0.171536213056528	0.0956272300242306	-1.79380091855702	0.0728449502963475	0.306062003406363	chr3L	21832773	21836685	+	protein_coding	Nopp140
FBgn0015379	711.502947782292	0.188979128921042	0.105345365409409	1.79390073959688	0.072829013395455	0.306062003406363	chrX	21345357	21346858	+	protein_coding	dod
FBgn0033485	659.301659895952	-0.217457592301865	0.121276669960784	-1.79307027783812	0.0729616874573521	0.306403669025997	chr2R	10098517	10099590	-	protein_coding	RpLP0-like
FBgn0039737	4011.42517199737	-0.198270729503316	0.110621469036991	-1.79233498912417	0.0730793217457959	0.306600006024675	chr3R	30010475	30015284	-	protein_coding	CG7920
FBgn0001987	588.990207908859	0.233334322632803	0.130170943723615	1.7925223245537	0.0730493363889755	0.306600006024675	chr2L	15756001	15762758	-	protein_coding	Gli
FBgn0032322	225.21416288634	0.263008903216274	0.146791177410047	1.79172146348812	0.0731775946308044	0.306863485773674	chr2L	10972279	10973408	+	protein_coding	CG16743
FBgn0052772	512.601304814586	-0.242851173965801	0.135620038704061	-1.79067323889894	0.0733457465610757	0.307419599563889	chrX	4909101	4915161	+	protein_coding	CG32772
FBgn0028573	82.6245853248079	0.36243456603778	0.202507194612755	1.78973673864203	0.07349624332371	0.307812450220691	chr3L	11958871	11966131	-	protein_coding	prc
FBgn0041087	1411.51947235651	0.416015475090521	0.232456689247643	1.78964725186862	0.0735106371698009	0.307812450220691	chr2R	9414341	9417846	+	protein_coding	wun2
FBgn0051436	115.99594748647	0.309788373993204	0.173189436593484	1.78872557175846	0.0736590225676144	0.308135495276805	chr3R	25304136	25305651	+	protein_coding	CG31436
FBgn0051548	424.363441451928	-0.253400605807374	0.141653890830832	-1.78887148331135	0.0736355153102083	0.308135495276805	chr3R	5635900	5636852	-	protein_coding	CG31548
FBgn0083973	16.8713704757809	-0.415760757946055	0.232527145309414	-1.78800955644477	0.0737744660380518	0.308423504020232	chr2L	22151622	22152640	+	protein_coding	dunk
FBgn0261396	2146.22288982878	0.172221885696986	0.0963287000097678	1.78785642990638	0.073799173889941	0.308423504020232	chr2L	19051789	19053681	+	protein_coding	Rpn3
FBgn0052024	12.2342953760416	0.402769564218443	0.225352544697349	1.78728651482222	0.0738911924381071	0.308658959817511	chr3L	8807600	8808407	+	protein_coding	CG32024
FBgn0261836	20685.7196409628	-0.365527842448099	0.204566581955341	-1.78684044556162	0.0739632802479603	0.308810973660765	chr2L	5100876	5207002	+	protein_coding	Msp300
FBgn0036353	406.723808586326	0.256224770450457	0.143453298929203	1.78611975021159	0.0740798709623853	0.308999500335388	chr3L	13385945	13387907	-	protein_coding	CG10171
FBgn0036173	426.552675371442	0.226285239408975	0.126676212544375	1.78632779480762	0.0740461990702088	0.308999500335388	chr3L	11561995	11564312	+	protein_coding	CG7394
FBgn0040985	1422.14265490696	0.175603848211314	0.0983622403211412	1.78527702945752	0.0742163928557791	0.309419766070046	chr2L	16887108	16887966	-	protein_coding	CG6115
FBgn0036640	208.25940685422	0.265450648424067	0.148775841362514	1.78423221131217	0.0743859402237673	0.309678907062469	chr3L	16576858	16580306	-	protein_coding	nxf2
FBgn0030786	671.358561963462	-0.199805090655221	0.111979302408727	-1.78430376290369	0.0743743191370062	0.309678907062469	chrX	16783932	16785092	+	protein_coding	mRpL22
FBgn0031488	243.2383277295	0.259107152221838	0.145190334801714	1.78460331106544	0.0743256839804888	0.309678907062469	chr2L	2999285	3016069	+	protein_coding	Ccdc85
FBgn0003334	1488.49666527171	-0.174143606322936	0.097622697587508	-1.78384341578796	0.0744491125773232	0.309792820060809	chr3R	9633358	9637611	-	protein_coding	Scm
FBgn0020370	2541.29865519367	-0.174657522426815	0.0979375999709999	-1.7833551412178	0.0745285105922719	0.309974108237377	chr2R	13152884	13159141	-	protein_coding	TppII
FBgn0011570	2294.00672858826	-0.156577590970947	0.0878114111377384	-1.78311211427116	0.0745680548263677	0.309989544595342	chr2L	1704901	1706962	+	protein_coding	cpb
FBgn0051495	54.0071960553744	0.390138550666501	0.218870740662628	1.78250664974844	0.0746666478006081	0.310250321865063	chr3R	13838239	13839934	-	protein_coding	CG31495
FBgn0034199	120.83906047401	0.341169795548623	0.191522557294232	1.78135568138061	0.0748543634574006	0.310880988127687	chr2R	17136450	17136903	+	protein_coding	Gbp1
FBgn0030723	34.6633347679234	0.401307396178835	0.225447587869872	1.78004741576774	0.0750682011708517	0.311619485762494	chrX	16063737	16070304	+	protein_coding	dpr18
FBgn0265623	1173.92426740311	-0.207168972158919	0.116423162901871	-1.77944806682098	0.0751663320064904	0.311877188579448	chr2R	12996500	13007911	+	protein_coding	Su(z)2
FBgn0030660	166.987569214547	0.30150521947093	0.169484419161885	1.77895538104269	0.0752470773977531	0.312062543896434	chrX	15583158	15585249	+	protein_coding	CG8097
FBgn0011706	34.4482225647215	0.411701714197334	0.231527698313112	1.77819637648952	0.0753716078643143	0.312429218799321	chr3L	18397534	18398435	-	protein_coding	rpr
FBgn0039172	1355.42002530192	0.191056242939374	0.107460578050755	1.77791936731567	0.075417098858691	0.312468066200448	chr3R	24228341	24230035	-	protein_coding	Spase22-23
FBgn0264848	602.522889654579	0.206755360909119	0.116318442596221	1.77749423302403	0.0754869588440147	0.312607793661834	chr3L	12504291	12505821	+	protein_coding	vih
FBgn0038588	143.377383210763	0.28867215843693	0.162463191142636	1.77684653617008	0.075593492842206	0.312620066897853	chr3R	18239419	18242159	-	protein_coding	CG7156
FBgn0266011	13.5987498293889	-0.403342743850032	0.226989870860789	-1.77691957055387	0.075581473919544	0.312620066897853	chr2R	23383482	23384177	+	ncRNA	lncRNA:CR44784
FBgn0053497	12.8450553038679	-0.381560007820512	0.214743544613978	-1.77681712624425	0.0755983331349332	0.312620066897853	chrX	20181589	20186487	-	protein_coding	Sdic2
FBgn0035524	562.887027898824	-0.215709666923891	0.121444035294819	-1.77620635217062	0.0756989116660952	0.312886423709216	chr3L	4281503	4282817	-	protein_coding	CG11583
FBgn0034269	850.323592737067	-0.187354630634014	0.10551468196158	-1.77562617022562	0.0757945535793164	0.313132131334607	chr2R	17734418	17737269	-	protein_coding	Hyccin
FBgn0000479	964.888767629982	-0.184521258688901	0.10395337302315	-1.77503868631381	0.0758914996570584	0.313382989753323	chrX	3176439	3343767	+	protein_coding	dnc
FBgn0036728	1515.83229504113	0.21046403373297	0.118627673233001	1.77415629926071	0.0760373004680383	0.313835251120706	chr3L	17474760	17476124	+	protein_coding	UQCR-Q
FBgn0031157	357.432802465855	0.228220623799359	0.128685836413319	1.77347119279195	0.0761506612327887	0.314050494534327	chrX	21104694	21106369	-	protein_coding	CG1503
FBgn0014010	2867.51292170628	-0.186850808695356	0.105362894983498	-1.77340237969563	0.0761620549685606	0.314050494534327	chr2L	2359141	2365273	-	protein_coding	Rab5
FBgn0053170	156.329566381953	0.294359967236469	0.166016145466129	1.77308036161173	0.0762153916276448	0.314120701748811	chr3L	22864599	22867535	+	protein_coding	CG33170
FBgn0027587	1049.58007928238	-0.212615274532934	0.119962867027251	-1.77234239062189	0.0763377385211257	0.31447513140298	chr3L	207183	211457	-	protein_coding	CG7028
FBgn0038681	202.667739379448	-0.306805183747581	0.173146158363235	-1.77194334917873	0.0764039615827354	0.314598130248569	chr3R	19135157	19137136	+	protein_coding	Cyp12a4
FBgn0015277	739.306009386834	-0.203654380137252	0.115007106750831	-1.77079822187407	0.0765942617450359	0.314932014427902	chr2R	23560491	23564045	+	protein_coding	Pi3K59F
FBgn0033438	1304.67645151731	0.252130625567266	0.142351490249284	1.77118360423019	0.0765301748288276	0.314932014427902	chr2R	9611138	9683858	-	protein_coding	Mmp2
FBgn0003321	1327.57800199997	-0.172311238467801	0.0972954661586775	-1.77100994805638	0.0765590474587986	0.314932014427902	chrX	10832751	10847092	-	protein_coding	sbr
FBgn0261556	3161.49335187691	0.178773947713363	0.101028211413596	1.76954481537325	0.0768029988331892	0.315640257912551	chr3L	20149613	20198317	-	protein_coding	CG42674
FBti0019447	16.2063776173399	0.40934211662546	0.231832104957923	1.76568347468421	0.0774489667351871	0.31725119755275	chr3R	28173724	28181097	+	transposable_element	NA
FBgn0025702	96.1554854176846	0.322909881138971	0.18276967155498	1.76675855677639	0.0772686720389075	0.31725119755275	chr3L	22273984	22284335	+	protein_coding	Srpk79D
FBgn0036741	1045.63221821954	-0.212375033011289	0.120257920029997	-1.76599622676257	0.0773964819006701	0.31725119755275	chr3L	17621823	17630971	+	protein_coding	anchor
FBgn0263077	1588.56855596364	-0.171214228966343	0.0969360769121502	-1.76625911033627	0.077352388222003	0.31725119755275	chr2R	7623241	7651787	+	protein_coding	CG43340
FBgn0030738	921.459912685917	-0.186679955567432	0.105690155649835	-1.76629464134699	0.0773464301466421	0.31725119755275	chrX	16309816	16313138	-	protein_coding	CG9915
FBgn0014189	4246.35533897338	-0.183619890076246	0.103994615612832	-1.7656672799278	0.0774516852654501	0.31725119755275	chr2L	5539325	5542314	-	protein_coding	Hel25E
FBgn0011703	2577.48769501631	-0.159877403647719	0.0905298306372715	-1.76601902955397	0.077392656358755	0.31725119755275	chr2L	10325025	10327943	-	protein_coding	RnrL
FBgn0013679	520.189044614347	0.401259102601081	0.227324738483632	1.76513610123419	0.077540894592292	0.317466293950742	chrM	11720	12659	-	protein_coding	mt:ND1
FBgn0027095	1936.02196209778	0.187581728498514	0.1063806214739	1.76330731950589	0.0778486714775524	0.318575618236663	chr3R	16349403	16350801	+	protein_coding	Manf
FBgn0039828	812.300608985068	-0.202644597739916	0.115014600266475	-1.76190324767822	0.0780856458187118	0.319394289351147	chr3R	31213457	31214784	+	protein_coding	CG1542
FBgn0003087	90.7917067859665	0.34182503327938	0.194141741239318	1.76069829752898	0.0782894810634859	0.320076701644715	chr2L	10362988	10364092	+	protein_coding	pim
FBgn0040227	3841.21003067356	-0.169829736263429	0.0965689125189973	-1.75863776274813	0.0786390546405819	0.321354020640375	chr3R	23680038	23682317	+	protein_coding	eIF3d1
